"","DenverFINRISKHacky_Final","Metformin_121_6","PTeam","SB2_Final_Submission","TristanF_Final_Submission","UTK_Bioinformatics_Final_Submission","Yuanfang_Guan_and_Hanrui_Zhang_Final_Submission"
"Simulated_5398",0.470097517311411,0.612657183622255,0.808166430462337,0.332742100603725,0.711886989526412,0.370775603100474,0.584394964704818
"Simulated_5567",0.413860446273714,0.664157111115449,0.261387277054309,0.362525257153298,0.800781217617189,0.458346827884918,0.598855880948927
"Simulated_37",0.450175717632378,0.598310289990694,0.971167473326738,0.579682289160272,0.77658155188651,0.31247348863453,0.596062657136398
"Simulated_2715",0.220737584718497,0.574619292636291,0.933070834558923,0.087313237142706,0.580238478897706,0.236337112121045,0.516744118017513
"Simulated_3198",0.0602189857701466,0.117855960544427,0.684036152632564,0.022174817169876,0.444623242370793,0.444486963318775,0.468321173882829
"Simulated_5430",0.0828955718551211,0.517722572908352,0.978654704922855,0.0981082628305493,0.523515450478321,0.132477618693512,0.515835865145426
"Simulated_5765",0.149620129294907,0.168591353268085,0.970990988581972,0.0678202615389822,0.582583582313447,0.223328248208757,0.530939939892069
"Simulated_4872",0.152841602464173,0.528264251503661,0.895966253977591,0.0348648069039381,0.563403571197226,0.258113146485319,0.521401135133432
"Simulated_2158",0.0111599423632462,0.114136044048591,0.957233200524106,0.00502040687866168,0.278717273445248,0.00886422987009735,0.474047033429048
"Simulated_5642",0.204877592681647,0.569929557869781,0.598225793512849,0.161099958137689,0.602638323380348,0.337822245573659,0.646802745422934
"Simulated_5683",0.157520934860326,0.160277989992033,0.500538813273792,0.0605748225644056,0.510079187747317,0.57049041112843,0.487286976021664
"Simulated_337",0.0040056609146916,0.0870935733639278,0.928233548145573,0.0017965286720415,0.09967011589045,0.10131509653491,0.452802062366591
"Simulated_2655",0.140463612522417,0.123042783523002,0.921814584057545,0.0357126862004944,0.481952332820621,0.186961866051014,0.469897693973283
"Simulated_5295",0.0425023435659788,0.126858022292429,0.971186191405727,0.0196238874843121,0.347577756898763,0.0779911678187696,0.450629705938903
"Simulated_6476",0.00483470383150513,0.102806430851754,0.858201192609031,0.00481564315309357,0.199113835698981,0.14479482918786,0.453825803747304
"Simulated_5774",0.0145903413456329,0.088664706122198,0.979305826670589,0.00474564816833389,0.252340520101321,0.0551569209483653,0.471473579691187
"Simulated_6433",0.334640252494665,0.619704154274524,0.579379361980907,0.197801241914045,0.662745795709468,0.372171015260966,0.619051002632604
"Simulated_4486",0.218008731330056,0.227136278082846,0.90276760167928,0.114424760653982,0.57644901055492,0.255082385280462,0.53244582414971
"Simulated_2544",0.338858926010045,0.226938163450442,0.945424766692517,0.284062022427233,0.622632413921131,0.215092647937212,0.526705353202846
"Simulated_2868",0.00560660238808462,0.107286802708682,0.962162740326763,0.00375427683515384,0.177758229335168,0.159406314192558,0.462763297551924
"Simulated_5433",0.00952244880527094,0.0891322479300251,0.98552290290665,0.00495210709516836,0.26778154438026,0.200958243738415,0.455489118932493
"Simulated_4895",0.0942271585852983,0.178102478827481,0.832887664785945,0.137329819162989,0.607717827639893,0.748058662988869,0.565901066215728
"Simulated_6443",0.168582857129524,0.550241606909939,0.897001096344627,0.114958460550207,0.549087484007311,0.191888312228321,0.492618735296268
"Simulated_4505",0.275592845582688,0.277636377290063,0.773866887718266,0.252273154613383,0.621135986926035,0.538200430137839,0.533942317354729
"Simulated_3240",0.223490898178716,0.188977052322243,0.814916971949621,0.171752123845254,0.639789286678779,0.220523669328812,0.527877861091548
"Simulated_5409",0.024268041577806,0.114584653826391,0.98338503088483,0.0216324050748278,0.386643655484577,0.0271209058176084,0.46342664695515
"Simulated_2099",0.360120935056184,0.206186885502131,0.767874428430088,0.0411853164697706,0.663914915698057,0.355439575662039,0.557821350742453
"Simulated_4493",0.0517997526990369,0.116864137294639,0.786038987084523,0.0415339187403795,0.420719780085652,0.258710923442964,0.469473843279312
"Simulated_5267",0.0301724900594533,0.484611805294358,0.923255876139798,0.0206099337943024,0.429084577950056,0.0807043872749469,0.468321173882829
"Simulated_5573",0.378417466109867,0.615229893080565,0.763605369414659,0.345774387777219,0.713885175037161,0.300288575451899,0.565045298404494
"Simulated_4908",0.0660553583530297,0.130953003621304,0.781958445864641,0.0197310323509172,0.421532711683735,0.178256953534683,0.483447868823621
"Simulated_6408",0.0177591070326836,0.473890259780262,0.977551675268072,0.0108216728467276,0.332072555521091,0.141977859639569,0.46342664695515
"Simulated_4428",9.26465920483353e-05,0.0856348286928699,0.87433216568174,0.000601338661916029,0.014924873687027,0.395220552581447,0.453825803747304
"Simulated_2682",0.204581088344172,0.58422768536878,0.841322833382357,0.14624743509368,0.579905632250357,0.458638142278551,0.533011414347895
"Simulated_3173",0.35850739818257,0.675944275985405,0.516836912051769,0.344342137440795,0.671495665274347,0.354984357713511,0.642725166860683
"Simulated_3080",0.161534498397892,0.152692098691018,0.966348904992379,0.052821116960089,0.510423890736676,0.160845241186541,0.487755424186642
"Simulated_4917",0.0045780451906118,0.0878632873449493,0.970374628980935,0.00344303575536975,0.217513810643083,0.199156660779861,0.461780191715162
"Simulated_4874",0.435017148101508,0.580751639060204,0.640102147231062,0.24971120625075,0.725018104642432,0.404371145085603,0.652052340307236
"Simulated_4926",0.00107360219803953,0.0924559550815128,0.741088857394978,0.001345373300494,0.0441986376603489,0.24845149015282,0.452802062366591
"Simulated_5280",0.00049602715474624,0.0895521818606584,0.835679332566784,0.00245023422369661,0.0725107109129867,0.058865140063711,0.453825803747304
"Simulated_5521",0.000515099092372797,0.0920913921399607,0.799687140679734,0.00233108027803308,0.0960789422374351,0.0690880547905438,0.453825803747304
"Simulated_2301",0.0206404974218306,0.105121201209462,0.654654116640372,0.0105856027407321,0.298663557642461,0.302010283303565,0.479422712792121
"Simulated_5880",0.14639285064923,0.159181885227878,0.865481188330614,0.0356530978317816,0.496588506536911,0.595624920649,0.494220916898488
"Simulated_5736",0.0102051239513093,0.126591892223347,0.909162499665748,0.0119723576253806,0.2733720828142,0.224673676126215,0.482808295019144
"Simulated_5701",0.0230572717636462,0.108765093861977,0.975575580928951,0.0116070464256181,0.323997469183201,0.021481296554196,0.469519088094051
"Simulated_5571",0.00782781125529867,0.116850843780581,0.850062839265181,0.00532742639671002,0.178300109367258,0.0497594770329367,0.462694081986385
"Simulated_5778",0.119389125036662,0.152453673411831,0.95531994545017,0.0529963901473651,0.489199891270132,0.169972060357727,0.484986697645996
"Simulated_4849",0.922895618430689,0.716199909311452,0.451715378238896,0.976255081158227,0.875531986128953,0.638117262632304,0.73564459948339
"Simulated_4955",0.291554847073979,0.652563426024314,0.478308420461534,0.337733031616074,0.655889066746476,0.532575769772544,0.643665216709387
"Simulated_6419",0.0161005310470316,0.096603396269897,0.895986309062225,0.00511632673737861,0.225991188377775,0.0509394600238236,0.464584349998354
"Simulated_1998",0.000298246624868441,0.0912444482499455,0.660558333556168,0.00117029555229087,0.0630620295042512,0.444818889508191,0.453825803747304
"Simulated_3115",0.54596325924008,0.714545377315056,0.61402652619194,0.250138804569629,0.739204553339995,0.431862180927523,0.649000249070866
"Simulated_3231",0.196356221247244,0.140988424662506,0.854747707035324,0.0472990673524621,0.548872327923251,0.229467863926492,0.524405728674994
"Simulated_343",0.122031922675158,0.125686931856255,0.89298740540685,0.0394054159543975,0.473123295992619,0.158745196513775,0.482148168365382
"Simulated_5786",0.509063404156073,0.609277144115948,0.478606572719737,0.528606793212636,0.808884548009775,0.424352237951917,0.657269756150551
"Simulated_2842",6.63746705699382e-05,0.0851969593846002,0.96096745728267,0.00129398305333794,0.0949454493447345,0.0624011106544505,0.460941986266917
"Simulated_4450",0.00988604365748666,0.0931610433504731,0.75963981068,0.00436384545446855,0.246862570952063,0.236460924438969,0.455489118932493
"Simulated_4975",0.0319895542535868,0.468602927774239,0.937740995267,0.00701907362768495,0.3039983501913,0.169110576384254,0.454103685938414
"Simulated_4892",0.0267237648670981,0.102551104928548,0.965628258951253,0.0196398810316137,0.3388037666418,0.174475376795747,0.504430953804661
"Simulated_5540",0.184171444057086,0.566670581241003,0.973947108056796,0.0827856356925846,0.627451210333058,0.295422152531471,0.543089430505731
"Simulated_6495",0.0182034766685928,0.11298706469382,0.476900553520336,0.0124807696820131,0.324973288756316,0.429403611238424,0.467985434029887
"Simulated_4503",0.0872580457674354,0.566995699938633,0.434049522688985,0.073774788004294,0.481530909516818,0.583306515099082,0.47899517526295
"Simulated_282",0.252659497244877,0.221811549500838,0.609622429606653,0.138717159652491,0.637333931626388,0.287952799144993,0.553459344550461
"Simulated_5513",0.127046849334072,0.501814272257057,0.919013557237212,0.0369030089711339,0.575766882603867,0.116689897022018,0.507539685141744
"Simulated_4860",0.0005496447383131,0.0905641131394026,0.9574645025002,0.00107131720418141,0.0806328987735892,0.183807465227108,0.452802062366591
"Simulated_2758",0.000280821763642564,0.0881074053254633,0.964574698505227,0.00276465865014786,0.140615526485335,0.0637340879574582,0.458590477486931
"Simulated_2843",0.0016908594882431,0.0989925089043352,0.945813835334385,0.00304897558934214,0.174088279795777,0.110028291377397,0.477423068853968
"Simulated_3273",0.000850566500102471,0.0921082013880623,0.975372356071342,0.00578485524923611,0.179552571956933,0.119831125655094,0.466322118844698
"Simulated_3166",0.00134437285197018,0.0973163795365636,0.819620557798754,0.00336421902758588,0.111230191763388,0.0831454546936711,0.453825803747304
"Simulated_6477",0.0606880961383311,0.109914638958005,0.484629783137684,0.00572820164295074,0.388277013650342,0.273646662436398,0.463636244024428
"Simulated_2723",0.306831207285474,0.534284183324916,0.927401930636148,0.183752278394924,0.667304190838747,0.272109645289132,0.566583373215925
"Simulated_5404",0.0362063313230474,0.504594448695172,0.895529053132603,0.031418311673147,0.469085432471967,0.191160267975547,0.487773506844047
"Simulated_6400",0.193446144170462,0.214135328746173,0.697045217530818,0.417889584179698,0.669728790620258,0.272758829237967,0.556659565444443
"Simulated_5681",0.211566028186653,0.590670863355457,0.527427333743348,0.246519334120839,0.620921388148439,0.359147197319554,0.611822953514814
"Simulated_3185",0.106747077301083,0.159346248203681,0.950295478246917,0.0490411235423565,0.556091160827339,0.0586755536734198,0.507150176947466
"Simulated_4949",0.0811605580001006,0.14381033903632,0.979447549268659,0.0218830299901442,0.422729567760934,0.143832308512426,0.486085933322004
"Simulated_2712",0.170824422283798,0.549825446185624,0.890109500762093,0.0993070711728626,0.54478188703771,0.313308590054613,0.498606135847794
"Simulated_4498",0.144839135846816,0.159969770548333,0.45485065646977,0.0329095286636044,0.499956964260024,0.457171444814436,0.481954125861537
"Simulated_4497",0.0941790115175697,0.13240295300878,0.976308260020857,0.0422804926019738,0.451778739018194,0.0598023743357358,0.466681973663962
"Simulated_2853",0.000508875441079496,0.097736801546124,0.941612963606707,0.00786774850868721,0.126163352361608,0.0920128487227478,0.462763297551924
"Simulated_2095",0.106391725417963,0.15530885921887,0.951058908468595,0.0369397597728154,0.478600289726141,0.120111381988706,0.472999583847015
"Simulated_4526",0.0442932058101161,0.103249644945289,0.82961601197957,0.0099000042195927,0.340333029415137,0.136192850916882,0.472294925194231
"Simulated_5535",0.136591626364418,0.585273660175665,0.807048693745487,0.0817552402084583,0.541947936937879,0.302049013391963,0.510908208529027
"Simulated_5275",0.0135803871401889,0.0861306021843886,0.991370965585475,0.00804564134723185,0.244176917526773,0.0922884677717563,0.456609656206659
"Simulated_3084",0.301835040024232,0.58299340986362,0.983688531165602,0.221110530001266,0.642811790515788,0.335688406592414,0.526997535150281
"Simulated_5522",0.00136032008493544,0.0870015025748683,0.935448030590689,0.00148734793676641,0.121063612724016,0.0776198193498831,0.453825803747304
"Simulated_5285",0.128101925012536,0.585753052260359,0.98045030350028,0.137335433653588,0.5820955418727,0.130471438388877,0.530768447306343
"Simulated_5658",0.11132245767209,0.149106996356484,0.991464555980427,0.0554399607132522,0.46796056719494,0.118068050590774,0.480411047954954
"Simulated_5748",0.075641110822753,0.137284680900065,0.987142016739312,0.0431888513536857,0.481525518344088,0.174805447858746,0.485856297603136
"Simulated_2703",0.00194670630769653,0.0952971730260668,0.995602588442923,0.00244071857298245,0.147093101619138,0.0424841786595116,0.453825803747304
"Simulated_5435",0.0100587277698426,0.120649870008272,0.857476535550981,0.00918398498826112,0.254832409552512,0.0851421039953277,0.468143430129705
"Simulated_3189",0.305372468808664,0.598162108359724,0.860244137230258,0.0812974065539491,0.672977366427066,0.308349316837999,0.554886738930198
"Simulated_4530",0.0619464198297236,0.146681971792946,0.969397277856513,0.00944190060319072,0.381634732503551,0.0951701909583412,0.458898557854999
"Simulated_32",0.162476468806463,0.563681538529671,0.960487472257135,0.116170231455132,0.602969770905679,0.21364316794244,0.523552836189331
"Simulated_5268",0.00791384594380041,0.104083820754337,0.887624675776131,0.00947051439432522,0.251916794209394,0.0928327921702782,0.454664009195549
"Simulated_4433",0.00177892480183382,0.092867177632951,0.920674118244779,0.00204215994238466,0.161901844350563,0.061104226581648,0.458182194944372
"Simulated_2626",0.118470059005182,0.129764908550671,0.954279755060567,0.0169243775928917,0.456194834400645,0.0649175324013812,0.468859793040332
"Simulated_2587",0.0813904566916561,0.111136881957284,0.981041259994117,0.00785035434612913,0.392986347953135,0.155112117401177,0.466789738806387
"Simulated_2529",0.000120877077838112,0.0987338703980082,0.790051341016658,0.00414994096566468,0.123501633233547,0.0715973918711562,0.460941986266917
"Simulated_3053",0.503749979732565,0.651856568304488,0.57180522501805,0.307954772126911,0.718745962427432,0.515951224887744,0.57851854922629
"Simulated_3179",0.00456451641208973,0.0962425047198624,0.839753188758456,0.00611565243479306,0.193485848465468,0.31789944742305,0.459918244886204
"Simulated_350",0.0251824856924947,0.109933065332925,0.959786881300639,0.0222397280879748,0.265287112448319,0.0610426353200705,0.472294925194231
"Simulated_2468",0.0232645861876797,0.101204555116429,0.932070754338582,0.00370675599422787,0.264603688793481,0.266314860372435,0.451828303364635
"Simulated_2731",0.0193216011175273,0.109221025333142,0.977585100409124,0.0243050646162509,0.335313009341902,0.144716886376903,0.476609792248718
"Simulated_6492",0.0408125120614374,0.12342653079054,0.958381688370724,0.0480043472026821,0.488372393118501,0.163084935587566,0.493129153547047
"Simulated_6497",0.0627933842982782,0.503200702650428,0.533677835120465,0.0377400182242136,0.437482330951208,0.453820111896286,0.519729148118298
"Simulated_6417",0.0149673678593411,0.089734067555402,0.994549027996898,0.00586106901117467,0.270110244302331,0.076535567109669,0.46075645033445
"Simulated_5270",0.239469252095163,0.561814718595317,0.955384121720994,0.0926437791179778,0.634500856107109,0.204734901048778,0.542646106195891
"Simulated_5665",0.0256677284472077,0.104442613029231,0.921814584057544,0.00274486774740734,0.352554631534359,0.206998556838272,0.513188165950633
"Simulated_4846",0.00888732174793357,0.154950227847974,0.71792924566142,0.0114794339672033,0.310156421142591,0.137064542898524,0.483017892088422
"Simulated_2313",0.140012437088364,0.550159190110415,0.901806294622563,0.0465043246394495,0.553905843285551,0.192714781404803,0.538409337272841
"Simulated_5674",0.0120782568557306,0.0886577299340424,0.771989731796668,0.00515680490192905,0.283272567088756,0.288615421513866,0.459020400392618
"Simulated_4886",0.281426252771996,0.584936424388812,0.897249779394069,0.316334310605542,0.656383146709329,0.332233765755574,0.565234853971678
"Simulated_3150",0.108923238885498,0.13179321586762,0.966260662619996,0.0737508339730675,0.488654838524267,0.117590965005618,0.470136967705887
"Simulated_5763",0.0492811980154858,0.111251679827773,0.976551595047732,0.00752484197530867,0.335032037101757,0.102698402704182,0.463663340113346
"Simulated_4516",0.304131684539442,0.286928873895477,0.490548707115544,0.197363935968644,0.632134397384604,0.559866793697663,0.543814267429417
"Simulated_6467",0.00839341216717829,0.101249997350562,0.973702436024281,0.00856159322901062,0.269607724120157,0.00098360236316586,0.459302786048051
"Simulated_5309",0.154208315708896,0.538844173010336,0.972604754392064,0.00244272852756156,0.551670724646254,0.241319940648644,0.527551253704941
"Simulated_5589",0.362904500738719,0.614578028758024,0.789590074070112,0.226642000498773,0.710234766523237,0.342609436180579,0.576895886801999
"Simulated_5834",0.175288133651559,0.559948053608933,0.91923550017381,0.13750283952759,0.624370941565562,0.113750344886175,0.520260711649623
"Simulated_5328",0.204702579558749,0.634149637767192,0.494177340428377,0.109401402222106,0.639833163075599,0.359997486645829,0.58392152961953
"Simulated_5336",0.0352317210430183,0.127306072051918,0.976443297590716,0.0113151949655114,0.363007310988996,0.0783933235051959,0.462811188116996
"Simulated_5346",0.00654414024859633,0.0875468970584553,0.968716741984651,0.00520973258887514,0.254147272816495,0.0734070279800389,0.460326527428763
"Simulated_5380",0.0307378024835753,0.105614904334478,0.967477337754366,0.0146109129831269,0.421075122392031,0.0827285206044279,0.475922962052544
"Simulated_5591",0.0207278819208587,0.0943769575245144,0.885708746690911,0.00881742165299404,0.33345382148852,0.169914001363613,0.470005376958663
"Simulated_3278",0.0513589040466333,0.11150289006394,0.922652886595181,0.0184560889315289,0.417420611403089,0.241703417504582,0.473387882140483
"Simulated_5454",0.337438026894162,0.217333094450162,0.976054228948845,0.315341322796562,0.763874527468149,0.226107052626215,0.569381679838509
"Simulated_5617",0.00263160040244125,0.0974729044567954,0.99057678423403,0.00305895807633838,0.147375378541106,0.124987505064294,0.459024777026006
"Simulated_5557",0.115835610443411,0.122553031168335,0.984473353477552,0.0282906357801102,0.496165893937462,0.0375549032576438,0.473390293973479
"Simulated_2096",0.320944212985005,0.150129443460706,0.923104794502233,0.24067446744333,0.662571158166729,0.25020678699709,0.543834336974524
"Simulated_5485",0.0773568562181674,0.154946074025564,0.88795090515282,0.0243371035958239,0.459071961543869,0.0434321329247031,0.490232727449794
"Simulated_5586",0.132686088475933,0.513061197777611,0.969547022488434,0.128220835101126,0.60067325279808,0.120337908795145,0.537371957647032
"Simulated_5354",0.115453314170626,0.190395945112913,0.878292376393828,0.146051812719658,0.586546918415714,0.28678391412355,0.508896772676697
"Simulated_2848",0.129117815704801,0.124892085731847,0.771347969088431,0.047493408394278,0.485103452070482,0.25715475447325,0.513824832007088
"Simulated_5489",0.201021689072031,0.571181335116175,0.965415675054148,0.121373882434611,0.566289038943326,0.149023526166621,0.51728954615538
"Simulated_1933",0.00921535694303512,0.118750325011614,0.941939192983395,0.011834769599621,0.320122431104998,0.189720991274047,0.487035758200442
"Simulated_5361",0.0733985505275242,0.140625079927887,0.961746931572051,0.0452677792760979,0.505287503638508,0.128763538490717,0.480817488980223
"Simulated_5345",0.0671055355715929,0.133588155808254,0.963602695403376,0.0206984683551921,0.446059872627187,0.0778651071540735,0.464625976016898
"Simulated_2579",0.230102794036186,0.568843582957975,0.460351097681633,0.363115475114269,0.699646936175039,0.540564729583406,0.698001787559345
"Simulated_5824",0.00193462681081117,0.0812202395076158,0.93611519640613,0.00452574675843842,0.196963630138818,0.128041055796984,0.460941986266917
"Simulated_3137",0.0628911642664506,0.114526126659302,0.721646121346632,0.0162651727816426,0.366168311827009,0.0630311057588101,0.450629705938903
"Simulated_5846",0.0889916718230135,0.473954248088943,0.703129930208306,0.00747651002156757,0.4551834700295,0.248343277613727,0.474659946939227
"Simulated_2565",0.394295247305862,0.588945167772892,0.894158622349386,0.253530753102461,0.702389238160216,0.303389881650089,0.55006491180589
"Simulated_2073",0.00596404176336437,0.0967839266145926,0.88709121052491,0.00231899659891144,0.179583777958823,0.0876960013527086,0.461442953189229
"Simulated_5383",0.0875620729815287,0.155038568619202,0.998842153113885,0.024064812721845,0.464480797815238,0.118891279566974,0.463126021036297
"Simulated_2566",0.0103835729614766,0.102214585420098,0.987620664759205,0.00525440125473331,0.238549569763897,0.0922471631742718,0.462763297551924
"Simulated_34",0.060434147137416,0.100840021858074,0.964244458111613,0.0434789881085158,0.473631721637872,0.123061418162257,0.47530750321439
"Simulated_5546",0.00518890937415531,0.0983044245413638,0.956032569457443,0.00711912970357487,0.177737992400221,0.142379441859423,0.460026010028629
"Simulated_5350",0.0313200907132057,0.127727655973114,0.821858705243736,0.012010812478206,0.312194641514916,0.109793432695711,0.472998287994212
"Simulated_5494",0.0892836630013536,0.118405416221152,0.96677006176966,0.057267240115969,0.464640099522148,0.220226311003115,0.49051547968215
"Simulated_5823",0.171817945206239,0.185519434355954,0.851339679653448,0.0909175764624021,0.558764100784026,0.235565473996248,0.521401135133432
"Simulated_5356",0.0234838421144301,0.103753320253845,0.527130518490789,0.00899920147279354,0.28155243856443,0.446239616360547,0.46198978878444
"Simulated_5830",0.161112579408379,0.161741122482008,0.958796160119796,0.054772365899509,0.576776439607062,0.147183811277109,0.502066647351667
"Simulated_2568",0.05854967286222,0.137376379777717,0.980420889376154,0.0118266646092758,0.390889611976131,0.11615408968734,0.45539437967853
"Simulated_5367",0.000180661901924668,0.0937580728500595,0.978531700403777,0.00129812809281027,0.050666057458666,0.0155684027392408,0.453825803747304
"Simulated_5822",8.56666357376977e-05,0.0874462530621158,0.955354707596865,0.00205939800006061,0.0819002226600428,0.0417111907888981,0.460941986266917
"Simulated_5393",0.0381656927909669,0.0939716178742878,0.818969436051019,0.0101239986065823,0.35219616646922,0.100835757023837,0.471542795256726
"Simulated_5377",0.150790657760389,0.198077300562576,0.970982966548119,0.0723238831699333,0.565715425464121,0.169973400009726,0.516744118017513
"Simulated_2523",0.0339783864205235,0.101987770779969,0.948271251704681,0.0159452685824873,0.353176823882083,0.077476910863293,0.462402905574437
"Simulated_5453",0.0044177651899965,0.107365287690254,0.955799930475707,0.00467238569288542,0.161414105443242,0.0800059151009601,0.462694081986385
"Simulated_2165",0.0252822043992665,0.110078021720221,0.872450998743215,0.0114414063241445,0.36009162698837,0.170380083509464,0.517609037082749
"Simulated_5541",0.138977095490811,0.130697062363614,0.979607989945719,0.0571812097343193,0.517711556276271,0.218348889312847,0.485364368695066
"Simulated_5371",0.0636369108265642,0.118028960143086,0.944697435623179,0.0234883157368836,0.452774172866458,0.105433719609719,0.486749765463334
"Simulated_5327",0.164589974454928,0.17225129269415,0.984215311388615,0.131243415878588,0.58997401274286,0.148795690063717,0.513983088456982
"Simulated_2564",0.409632233357697,0.689138742534762,0.571257052704762,0.43665528966913,0.749963997979135,0.390960060144202,0.631641601677032
"Simulated_5486",0.0255383715992865,0.103775010252292,0.592885792978047,0.0136932146175572,0.350796124440966,0.585673114952149,0.476097818097564
"Simulated_5374",0.0130201046479432,0.10017267382922,0.926269486857235,0.00811642874181984,0.212269270818785,0.074976678359237,0.45099009791639
"Simulated_5325",0.0319480224727562,0.0932936345117107,0.957060726796269,0.00889121753504152,0.302748045787792,0.066708358283537,0.453849918713626
"Simulated_5443",0.398612339675248,0.756195303956218,0.358149049388988,0.415723397243972,0.69762805211223,0.673151800310388,0.655967980515138
"Simulated_2558",0.0264156202600282,0.116974847825139,0.939409578308421,0.0295886862389437,0.396915775711977,0.131678394327502,0.467985434029887
"Simulated_5558",0.243698022365882,0.509336943616474,0.980828676097013,0.0889162789917832,0.591583581710448,0.203016808299154,0.513983618035094
"Simulated_5488",0.195068249259928,0.149912107230431,0.977308340241197,0.0634750471115181,0.537638323097252,0.114512162888697,0.496089285873051
"Simulated_5542",0.108146429822305,0.118187326163984,0.983168435970801,0.0182343860223648,0.467170856517446,0.0285918261041562,0.469520502944577
"Simulated_2557",0.0616336128788535,0.481639459888935,0.963771158114287,0.0486632257554845,0.428760650819407,0.0800841990814852,0.470136967705887
"Simulated_5466",0.114061288519841,0.119928915656578,0.830177554349279,0.0257844713628513,0.456518958771754,0.0618685023817673,0.474521380164154
"Simulated_5856",0.0220780969835629,0.11564611202034,0.966811508944568,0.0217507924326116,0.306395008372058,0.189206023878285,0.467122634664582
"Simulated_5596",0.556280984354761,0.294672728262471,0.618969436051019,0.22954372052564,0.801764598754987,0.452181748489693,0.66157112032252
"Simulated_5593",0.598534220458041,0.737888284821974,0.639492472658235,0.462052405733015,0.805976422678687,0.428810706970926,0.690329066386822
"Simulated_2810",0.13732697968342,0.150840289905096,0.973923041955237,0.0427362334573016,0.505461497159751,0.223779654872608,0.503715691380797
"Simulated_5855",0.0262925900986989,0.12677856602013,0.690892317565581,0.00778123790106522,0.314363427444985,0.187407293134254,0.481729291226479
"Simulated_5373",0.421408843939611,0.586617967828373,0.905274487258336,0.188904392587024,0.718341666542713,0.34460234810128,0.597603304776463
"Simulated_5624",0.23889876474613,0.143281801597882,0.879446880765837,0.0897604185666945,0.6219815965445,0.214318924675808,0.520335942256827
"Simulated_5862",0.196299866125097,0.21281560571473,0.898323394924727,0.299373268261928,0.625447501905023,0.266139397160524,0.524838628458639
"Simulated_2316",0.0149023072923189,0.0920169719560728,0.977744204080541,0.00503418805591804,0.250279049159556,0.0591567689434113,0.459410551190475
"Simulated_5458",0.0233610700205034,0.0859938183109385,0.8106893601091,0.00348546590579291,0.28333802370145,0.121110914698324,0.45031858342399
"Simulated_5331",0.185347867364122,0.554214723875184,0.955814637537771,0.0917628793271534,0.578481570411758,0.160149535575351,0.510399406575049
"Simulated_5627",0.294888002929493,0.613659166542785,0.951346364681661,0.296164827219844,0.682326757040155,0.287240939130947,0.556618518699699
"Simulated_5343",0.00846056566081013,0.0979984989407493,0.972025830949006,0.00586523313925091,0.191898169237545,0.111106986191554,0.452802062366591
"Simulated_5551",0.0896762264224157,0.108171472200852,0.952748883600289,0.0500616874709348,0.45120911107001,0.0824814650116256,0.466681973663962
"Simulated_5481",0.0394342816034068,0.138300211024517,0.930581330053211,0.030912585784188,0.398712287381537,0.0469687006030227,0.469473843279312
"Simulated_3062",0.000628901498787233,0.0968574793039582,0.809298874241249,0.00138071678860008,0.107811707322721,0.162266508548543,0.452186603528437
"Simulated_1984",0.394019660675964,0.651325838473995,0.91343958071503,0.448357735114644,0.783242790235075,0.234839038734436,0.602477989128013
"Simulated_5483",0.830256707393373,0.645998194186901,0.51339545952884,0.795218011918091,0.86919848902051,0.511219890327333,0.723937561159806
"Simulated_5477",0.0195653916752844,0.118112523814718,0.967203251597722,0.0106131541209054,0.343043584676925,0.088794327218128,0.481865222691939
"Simulated_5322",0.0127397979241105,0.0886169522586194,0.962622670267668,0.00346447760827318,0.187263523602296,0.0924279939769795,0.462694081986385
"Simulated_5459",0.108301227662365,0.542900053856231,0.933237960264192,0.0395803646513345,0.477017223366154,0.105192848674833,0.496223473450054
"Simulated_2561",0.513164920908931,0.672614922192836,0.668001443966094,0.221562067624425,0.754901460508447,0.548569431149746,0.667624173429417
"Simulated_5370",0.0079046704792662,0.0908999651836126,0.988795892718667,0.00365633996213033,0.264874920748824,0.079578568020697,0.466322118844698
"Simulated_5476",0.233524938393402,0.573937552516798,0.680963713666872,0.258856465858003,0.710861381260207,0.43891189085426,0.59614962376651
"Simulated_5618",0.194830782111245,0.520900656131213,0.939020509666551,0.0655587778952899,0.55767487526717,0.167413025628633,0.507766808385225
"Simulated_3284",0.555646629599072,0.618907487302803,0.671487017675214,0.562810217107394,0.814925278698699,0.409492015114748,0.656881514140141
"Simulated_5628",0.053819221707485,0.0997134117896155,0.983229938230339,0.0264053329981715,0.456628288071998,0.0800839379398945,0.488871633175639
"Simulated_5581",0.0633953147994541,0.475260509525318,0.924769366526726,0.00781570612871707,0.378549441190077,0.16111860438804,0.483116544930181
"Simulated_5316",0.145257234283683,0.152746071586039,0.97893547610771,0.033798251239276,0.504704274087919,0.0885202851508673,0.487902434859817
"Simulated_5442",0.52251167375902,0.773639682207693,0.905194266919805,0.593941753463554,0.720569518527045,0.468458535864503,0.570563536323849
"Simulated_5858",0.356660260060677,0.593293935226694,0.912716260662621,0.104594532597756,0.648325013345371,0.296079178191252,0.554858956445695
"Simulated_5831",0.00788689249174704,0.110036299163372,0.988008396395431,0.0081235503612177,0.261943636581881,0.213453783740649,0.469879480071537
"Simulated_5395",0.216111284714516,0.550236908182096,0.875042115677728,0.130714905245813,0.631418655661958,0.347127725782026,0.553095483400724
